Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,percentageexpenditure,Measles,BMI,under-fivedeaths,Polio,Totalexpenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness1-19years,thinness5-9years,Incomecompositionofresources,Schooling
Developing,75.6,136.0,1,3.79,5.457289334,0,52.7,1,86.0,5.91,93.0,0.6,56.144952,285187.0,1.8,1.7,0.727,12.8
Developing,78.0,225.0,0,0.01,88.62945822,0,54.3,0,94.0,4.85,94.0,0.1,4498.95727,1388115.0,2.4,2.5,0.781,15.0
Developing,62.6,249.0,156,1.32,67.77565369,3255,16.0,231,7.0,6.55,65.0,1.4,354.8463544,946756.0,1.9,1.6,0.411,8.2
Developing,75.0,117.0,0,6.45,489.6818699,0,58.5,0,91.0,6.7,92.0,0.1,6698.79439,618294.0,2.0,2.1,0.785,14.6
Developing,74.5,148.0,2,3.55,473.1238124,0,53.2,3,99.0,9.4,98.0,0.1,1975.46477,613997.0,1.8,1.7,0.636,11.6
Developing,73.0,17.0,3,3.69,21.41123529,0,47.1,4,88.0,6.33,88.0,0.3,124.992617,545211.0,2.0,1.9,0.597,11.0
Developing,61.2,219.0,8,0.02,7.35400072,11,25.5,12,75.0,3.54,75.0,1.3,113.3128,3312665.0,9.4,9.1,0.475,7.4
Developing,57.4,368.0,30,2.3,143.8698873,26,2.2,47,93.0,4.73,94.0,9.1,1139.11233,13456417.0,6.7,6.6,0.518,11.6
Developing,61.0,229.0,7,0.01,28.782245,1398,21.7,12,75.0,4.34,75.0,1.2,464.229758,279729.0,1.7,1.5,0.444,6.5
Developing,61.4,29.0,11,0.81,103.7277727,0,43.4,14,76.0,4.6,63.0,1.3,1178.72469,6787187.0,1.4,1.3,0.469,8.9
Developing,69.3,162.0,19,0.27,80.15505125,1861,18.0,24,92.0,5.69,92.0,0.1,688.6172788,2798531.0,16.1,16.5,0.545,12.3
Developing,72.8,148.0,13,4.44,411.5645653,0,48.8,16,66.0,4.72,77.0,0.4,2754.7829,276141.0,1.3,1.3,0.692,13.0
Developing,61.3,236.0,23,0.34,10.43022617,3,19.9,38,89.0,5.44,89.0,0.7,89.838296,11556763.0,11.2,11.1,0.422,6.6
Developing,62.1,243.0,73,0.35,2.511437292,845,13.6,100,88.0,1.84,82.0,0.4,193.187484,4695462.0,13.3,13.7,0.417,7.5
Developed,81.9,57.0,0,7.3,1212.666327,51,58.5,0,98.0,11.97,98.0,0.1,6283.24522,96379.0,1.4,1.3,0.904,15.8
Developing,71.0,161.0,0,1.0,43.19780767,0,45.7,0,67.0,3.96,68.0,0.1,247.97823,214634.0,1.6,1.5,0.572,10.6
Developing,67.1,186.0,27,1.47,24.99438738,25,35.9,32,99.0,5.44,99.0,0.2,383.3494997,2527185.0,3.3,3.3,0.6,11.0
Developing,66.6,198.0,0,5.69,7.495401346,0,27.7,0,96.0,5.44,96.0,0.5,134.326189,1788.0,6.0,5.9,0.546,10.6
Developing,55.5,41.0,88,9.65,6.002527685,3776,15.2,137,7.0,9.76,73.0,8.4,41.858631,359487.0,6.3,6.3,0.442,10.3
Developing,58.1,279.0,4,0.01,8.20063742,0,25.0,6,87.0,6.14,87.0,4.5,61.566347,1681495.0,7.5,7.3,0.415,9.1
Developing,69.6,192.0,0,0.01,460.6487805,0,61.1,0,99.0,4.26,99.0,0.1,4763.68956,879715.0,4.0,3.7,0.719,15.0
Developing,72.3,127.0,4,0.54,228.7838108,76,56.3,4,97.0,9.15,97.0,0.1,1889.213962,5396774.0,3.9,3.9,0.717,13.2
Developing,63.3,229.0,7,2.33,130.3784829,11,38.7,8,99.0,3.34,98.0,0.1,967.917468,4612.0,3.5,3.5,0.0,10.2
Developing,72.0,176.0,7,6.58,44.79247812,253,43.1,9,71.0,5.9,78.0,2.5,282.4242,8562622.0,3.8,3.7,0.651,12.2
Developing,89.0,89.0,3,12.2,64.73714894,39,58.6,3,99.0,1.45,98.0,0.1,416.58397,6416229.0,0.6,0.6,0.873,16.1
Developing,71.4,23.0,2,2.55,416.4338399,0,52.1,2,91.0,6.83,91.0,0.3,3366.482133,6137276.0,1.7,1.6,0.662,12.8
Developing,48.4,536.0,3,7.19,25.21683318,10,25.9,4,87.0,5.26,84.0,46.4,1637.4567,161468.0,9.4,9.6,0.516,9.4
Developing,62.0,266.0,9,3.72,60.44658161,279,25.0,12,77.0,11.23,77.0,1.5,379.689583,47167.0,7.2,7.0,0.406,9.5
Developing,71.9,168.0,0,4.16,509.3899943,28,27.5,0,98.0,4.29,98.0,0.1,5229.876738,12213.0,7.8,7.7,0.696,12.8
Developed,78.3,12.0,0,11.02,3256.724028,0,55.2,0,97.0,7.98,97.0,0.1,23841.31792,218122.0,1.8,1.8,0.865,16.8
Developing,67.6,256.0,6,4.89,115.738974,7587,55.4,7,99.0,6.25,99.0,0.9,879.475486,48225.0,2.9,3.0,0.683,13.9
Developing,74.5,129.0,3,0.53,101.609245,1868,37.4,4,97.0,4.1,97.0,0.1,1779.49641,2917456.0,7.9,7.7,0.776,12.9
Developed,77.0,14.0,0,11.34,4801.546125,32,53.3,0,98.0,9.33,98.0,0.1,33228.69291,5375931.0,1.2,1.0,0.875,16.6
Developing,64.3,219.0,0,0.6,59.97185848,0,68.8,0,88.0,9.0,85.0,0.1,734.9492461,85858.0,0.2,0.2,0.0,10.4
Developing,57.7,323.0,2,0.95,92.4978948,79,28.6,2,49.0,5.37,53.0,4.3,781.2322196,732711.0,6.3,6.1,0.363,2.9
Developing,72.7,144.0,4,0.53,210.2417002,2198,27.0,5,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,9.4,0.725,11.9
Developing,73.6,133.0,1,8.58,541.8243468,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.739,13.4
Developing,57.2,38.0,43,1.6,20.65432873,23068,19.5,65,88.0,3.0,88.0,3.6,263.1124679,18938762.0,9.2,9.2,0.48,7.7
Developing,51.3,485.0,104,9.89,36.60609252,141,14.2,164,58.0,8.9,62.0,8.9,288.236949,27568436.0,6.6,6.6,0.427,11.6
Developing,53.6,362.0,490,0.01,263.2111031,6855,24.7,759,49.0,3.67,49.0,3.9,3221.678128,1764652.0,1.1,9.9,0.521,10.0
Developed,77.1,14.0,0,11.49,1851.713262,2,61.9,0,96.0,7.8,96.0,0.1,13235.97757,4267558.0,1.5,1.5,0.815,14.6
Developing,54.9,459.0,54,7.04,346.5316007,1043,41.6,79,7.0,8.9,7.0,26.6,2518.398261,45855482.88,14.5,17.1,0.62,12.9
Developing,73.3,135.0,0,0.01,565.9672173,0,74.8,0,82.0,5.18,8.0,0.1,4192.349758,15782.0,0.1,0.1,0.716,14.3
Developed,82.0,63.0,1,10.3,10986.26527,190,64.4,1,92.0,9.2,92.0,0.1,62245.129,223424.0,0.6,0.6,0.927,19.8
Developing,67.8,236.0,7,6.83,11.1516268,4,49.2,8,98.0,4.42,99.0,0.1,97.649972,16321581.0,2.3,2.5,0.763,14.5
Developing,74.6,139.0,7,3.76,197.9303077,1,49.3,9,94.0,5.66,96.0,0.1,4274.95265,14447562.0,1.3,1.2,0.698,13.0
Developing,71.8,165.0,0,3.73,502.3844946,3,28.6,0,98.0,4.38,97.0,0.1,5695.969327,1233996.0,7.6,7.5,0.713,13.4
Developing,59.4,288.0,41,1.7,129.0263364,420,23.0,62,84.0,4.64,84.0,2.9,922.9351677,22113425.0,7.9,7.9,0.51,8.7
Developed,72.9,182.0,1,12.94,1317.08348,2,58.8,1,99.0,8.28,99.0,0.1,11161.72441,18765.0,2.0,2.0,0.795,15.0
Developing,69.4,242.0,14,11.04,184.764931,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0
Developing,39.0,533.0,29,3.97,20.39568283,3575,17.2,48,46.0,13.63,44.0,1.2,139.3147734,4564297.0,1.3,1.4,0.292,6.7
Developing,75.8,122.0,1,5.53,623.9100503,0,5.3,2,88.0,7.48,92.0,0.1,4916.54886,333465.0,2.1,2.1,0.74,12.9
Developing,65.2,26.0,1400,1.59,5.234770324,41144,14.4,1900,67.0,4.23,64.0,0.3,118.166373,1179681239.0,27.1,28.0,0.546,9.9
Developed,77.2,17.0,1,12.0,1904.00231,8,51.7,1,96.0,9.15,98.0,0.1,12882.28897,1419631.0,0.8,0.6,0.788,15.9
Developing,74.5,153.0,9,6.5,788.6873403,2641,31.3,10,99.0,4.0,99.0,0.1,6171.262444,6814365.0,7.9,7.9,0.733,13.6
Developing,56.8,356.0,66,1.97,59.83361364,1516,17.3,100,76.0,4.8,81.0,9.1,839.181117,388599.0,8.4,8.3,0.494,10.1
Developing,56.5,285.0,25,1.13,7.106997355,210,2.5,39,73.0,4.73,7.0,2.1,61.799977,7982225.0,8.7,8.6,0.43,8.5
Developing,52.6,362.0,46,0.01,11.3020668,1275,18.7,78,44.0,3.62,37.0,2.9,125.998515,13569438.0,8.7,8.5,0.39,7.3
Developing,58.4,282.0,4,0.01,50.06053544,1,25.6,6,87.0,5.59,87.0,3.4,642.6256154,1725744.0,7.3,7.1,0.419,9.2
Developed,82.4,5.0,0,7.31,764.5440691,0,6.2,0,91.0,8.75,91.0,0.1,4781.3888,323764.0,1.0,0.9,0.907,19.0
Developing,57.0,37.0,46,0.47,4.982900401,165,16.7,80,32.0,3.31,24.0,4.4,84.455939,1152786.0,9.6,9.5,0.343,6.3
Developing,71.3,189.0,11,2.02,484.7187892,0,48.6,13,94.0,6.33,96.0,0.4,3299.65139,1527156.0,1.2,1.2,0.616,10.6
Developing,63.8,224.0,7,2.9,88.2436347,113,37.5,9,98.0,3.94,97.0,0.1,643.17518,4516131.0,3.6,3.6,0.0,0.0
Developing,63.0,26.0,8,0.01,80.92679802,14,3.1,12,84.0,3.77,84.0,0.9,1326.66882,46392.0,8.0,7.7,0.509,8.5
Developing,64.7,276.0,8,5.99,145.1022528,18,44.8,9,95.0,3.61,95.0,0.1,1658.31146,14858948.0,2.6,2.6,0.7,12.7
Developing,71.3,178.0,0,5.73,1168.324095,0,56.3,0,84.0,6.9,84.0,0.9,9272.413453,53777.0,3.5,3.4,0.708,12.7
Developing,52.5,372.0,246,0.85,1.186227577,2366,12.6,392,55.0,4.26,32.0,4.9,12.1789279,68492257.0,11.8,11.7,0.283,4.3
Developing,75.8,123.0,1,5.69,527.60848,0,49.5,2,92.0,8.9,95.0,0.2,4591.892776,3269541.0,2.2,2.1,0.733,12.8
Developing,73.2,11.0,4,1.19,257.2878697,231,48.9,5,98.0,5.29,98.0,0.1,2254.933126,978571.0,6.5,6.4,0.654,13.1
Developing,58.1,345.0,7,0.61,5.593619538,204,12.8,10,89.0,3.95,86.0,2.0,215.139213,3497124.0,1.0,1.0,0.0,4.3
Developed,82.0,61.0,1,9.35,4255.781693,1204,64.8,2,97.0,9.39,97.0,0.1,28562.29324,4677355.0,0.6,0.5,0.871,17.2
Developed,81.8,6.0,2,6.95,5219.668802,372,61.0,2,96.0,9.42,96.0,0.1,35849.37364,59277417.0,0.5,0.5,0.869,16.4
Developed,79.3,9.0,0,12.03,337.1023516,3,57.3,0,96.0,1.42,96.0,0.1,2363.97161,1568247.0,0.7,0.5,0.809,16.0
Developed,79.9,8.0,2,11.36,8285.264655,917,59.0,3,95.0,1.39,96.0,0.1,45699.19832,821197.0,1.1,1.1,0.903,16.6
Developing,68.0,155.0,2,0.01,28.14578503,47,17.0,2,76.0,1.48,77.0,0.1,1153.51578,1212814.0,1.9,11.1,0.612,12.5
Developing,81.0,93.0,3,12.2,5451.701225,36,57.5,4,98.0,1.6,98.0,0.1,34879.72633,63179356.0,0.6,0.6,0.86,15.5
Developed,81.3,66.0,1,10.76,8547.292357,65,62.9,1,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1
Developing,53.5,38.0,5,2.58,13.52999556,3526,19.6,8,69.0,5.41,64.0,5.0,393.3138244,135345.0,9.4,9.3,0.0,7.7
Developing,55.3,473.0,50,8.19,780.0336423,39,45.7,75,77.0,7.75,79.0,23.5,5786.59972,49557573.3,8.9,1.7,0.616,12.9
Developing,69.6,237.0,14,10.99,178.8225911,2123,58.7,16,98.0,6.88,97.0,0.3,15154.45687,14321676.0,2.3,2.4,0.792,14.3
Developing,47.6,44.0,41,0.25,21.52701616,3546,13.9,74,3.0,6.28,36.0,4.6,166.231785,8342559.0,11.5,11.4,0.0,4.7
Developed,79.3,6.0,0,10.8,230.2524184,0,57.3,0,99.0,7.4,99.0,0.1,3215.8159,19876.0,0.9,1.0,0.849,14.1
Developed,71.0,26.0,0,8.81,80.0328375,0,56.6,0,99.0,6.51,99.0,0.1,6351.8125,2263122.0,2.5,2.6,0.776,15.5
Developing,64.8,214.0,0,0.48,10.6242741,0,71.4,0,61.0,1.39,62.0,0.1,113.6286,9542.0,0.2,0.2,0.0,12.4
Developed,84.0,7.0,0,11.72,6386.95437,285,59.7,0,95.0,8.15,95.0,0.1,52567.52568,4576794.0,0.3,0.2,0.909,18.5
Developing,58.1,299.0,27,0.01,50.57976483,175,22.7,41,42.0,5.64,51.0,0.5,561.997387,118559.0,7.5,7.4,0.412,8.6
Developing,72.7,135.0,10,1.29,93.50075111,290,44.6,11,83.0,4.92,82.0,0.1,1258.421953,16766899.0,6.7,6.5,0.589,10.1
Developing,59.1,251.0,25,1.4,110.2633619,426,23.5,39,77.0,5.37,75.0,1.4,825.9427854,94682.0,7.6,7.5,0.454,9.8
Developing,67.8,146.0,7,0.55,39.33253687,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,817195.0,3.1,3.1,0.651,10.6
Developing,65.2,28.0,0,0.54,162.2903711,0,74.6,0,84.0,12.24,86.0,0.1,1297.285141,1568.0,0.1,0.1,0.576,11.9
Developing,73.4,132.0,20,0.36,270.2401962,944,49.8,23,95.0,3.36,95.0,0.1,3464.6179,33777915.0,6.1,6.0,0.686,12.3
Developing,69.5,28.0,5,6.48,26.4072659,73,51.4,6,98.0,4.3,98.0,0.1,1389.8561,1735275.0,2.4,2.5,0.782,15.0
Developing,76.9,92.0,0,4.64,7.959131146,10,53.7,0,89.0,9.71,88.0,0.1,55.156834,3688865.0,2.6,2.5,0.711,13.4
Developing,72.3,161.0,3,5.61,26.18072382,0,43.5,4,98.0,6.43,98.0,0.2,189.71539,5882796.0,2.2,2.2,0.648,12.1
Developing,69.8,196.0,0,4.94,815.4355995,0,53.3,0,85.0,5.92,85.0,1.2,6858.163158,515148.0,3.5,3.4,0.691,11.9
Developing,49.9,451.0,16,0.01,52.37766601,596,21.6,23,23.0,3.82,23.0,5.1,337.4849614,4499653.0,8.5,8.5,0.37,7.1
Developing,59.0,27.0,40,4.64,88.97040214,375,18.2,66,89.0,5.91,88.0,0.7,699.452847,1772723.0,8.4,7.9,0.392,7.5
Developing,77.9,1.0,2,6.37,584.0993429,1,56.1,2,96.0,7.34,96.0,0.1,4787.699532,15799542.0,1.0,1.0,0.775,14.0
Developing,72.0,187.0,0,6.72,643.7035752,0,27.6,0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2
Developing,46.0,49.0,16,1.51,30.78382657,3207,16.5,25,38.0,4.24,37.0,14.3,243.5429317,3754986.0,1.5,1.5,0.312,5.2
Developing,55.7,34.0,3,7.97,115.0692415,78,21.7,4,57.0,5.32,43.0,7.3,1653.2937,99111.0,9.2,9.2,0.59,9.1
Developing,74.9,129.0,9,5.14,885.9858185,0,53.6,11,94.0,5.18,95.0,0.1,6387.785281,3158966.0,1.1,1.1,0.725,13.4
Developing,59.9,268.0,40,0.93,37.12894787,62233,15.0,60,65.0,4.81,66.0,0.7,316.7998965,17279141.0,8.3,8.3,0.457,8.5
Developing,73.7,13.0,1,2.1,618.3614858,213,6.2,1,74.0,8.91,75.0,0.1,5424.22356,3863267.0,4.7,4.6,0.0,14.2
Developing,61.6,288.0,11,0.82,20.53327531,0,44.2,14,79.0,4.36,73.0,1.1,1166.66337,6947447.0,1.4,1.3,0.477,9.2
Developing,69.2,197.0,0,0.01,401.7931045,0,59.5,0,99.0,4.6,99.0,0.1,4353.121392,86786.0,4.0,3.7,0.709,14.7
Developing,64.7,23.0,29,0.87,79.50882493,6,19.5,40,73.0,4.15,74.0,0.4,461.723722,22961146.0,7.3,7.2,0.508,10.3
Developing,55.7,452.0,3,5.09,203.7322893,1278,25.8,4,78.0,6.17,77.0,24.6,1713.47594,1962147.0,14.7,14.8,0.556,11.8
Developed,78.1,93.0,0,11.02,850.9544783,27,55.4,0,93.0,9.92,93.0,0.1,5226.99311,5437272.0,1.2,0.9,0.902,16.9
Developing,72.8,135.0,9,1.25,91.70356833,538,45.3,11,86.0,4.94,84.0,0.1,1263.13455,178791.0,6.6,6.5,0.596,10.2
Developing,74.6,152.0,8,6.41,789.0772949,0,32.4,10,99.0,4.12,99.0,0.1,5941.8471,68416772.0,7.8,7.8,0.737,13.6
Developing,75.9,12.0,9,8.35,1133.558003,2,61.0,10,99.0,5.2,91.0,0.1,12969.7712,4296739.0,1.0,0.9,0.822,17.2
Developed,83.0,52.0,0,9.73,19099.04506,175,56.6,0,96.0,11.71,96.0,0.1,84658.88768,889346.0,0.4,0.3,0.934,15.8
Developing,55.3,316.0,88,0.01,10.5747282,8762,12.6,122,35.0,7.8,33.0,0.1,117.49698,2966463.0,2.1,2.4,0.34,5.9
Developing,43.1,588.0,51,1.18,13.76270195,304,14.1,84,73.0,6.7,75.0,25.5,153.2594872,11376172.0,8.0,7.9,0.391,10.7
Developed,73.6,169.0,0,10.14,24.70841046,1,59.4,0,92.0,6.1,92.0,0.1,1372.68947,25979.0,2.2,2.3,0.81,15.8
Developed,75.4,114.0,0,13.11,1116.396502,54,56.9,0,96.0,6.56,96.0,0.1,9365.742468,4439.0,1.9,1.9,0.771,13.3
Developing,53.0,439.0,16,0.01,7.344808214,141,21.2,23,47.0,3.62,47.0,5.1,486.41114,449416.0,8.7,8.6,0.366,7.1
Developing,69.5,184.0,0,6.85,549.8096097,0,46.3,0,98.0,5.81,97.0,0.3,4258.788611,313929.0,3.5,3.4,0.7,12.7
Developing,78.2,84.0,1,8.48,122.1823517,56,57.4,1,89.0,7.6,89.0,0.1,1242.95373,18588.0,0.9,0.8,0.794,13.9
Developing,67.9,228.0,1,0.28,244.0391949,21,2.3,1,92.0,5.17,91.0,0.5,2178.921383,727641.0,16.6,17.3,0.0,11.4
Developing,69.7,187.0,0,6.37,136.8836683,0,39.3,0,9.0,4.82,88.0,0.7,1653.1844,13926.0,6.1,6.5,0.76,12.4
Developing,52.9,337.0,35,0.21,21.3378184,2151,17.3,56,56.0,3.76,53.0,3.0,322.811171,9137345.0,9.9,9.9,0.329,5.5
Developing,74.8,99.0,1,1.32,140.3771361,112,65.4,1,75.0,6.39,81.0,0.1,8161.4614,563279.0,4.8,4.9,0.763,13.3
Developed,81.0,62.0,0,7.05,10631.20379,0,56.9,0,95.0,9.21,95.0,0.1,56249.7555,296734.0,0.9,0.9,0.879,17.9
Developing,66.1,195.0,15,2.13,48.35423978,4779,15.9,17,95.0,6.36,94.0,0.6,738.2326684,14928.0,11.1,11.4,0.52,10.5
Developed,79.5,83.0,2,12.26,228.3543024,67,58.8,2,98.0,7.25,98.0,0.1,1719.53541,41431558.0,0.6,0.5,0.828,15.7
Developed,89.0,69.0,2,11.03,941.7562909,443,61.9,3,94.0,11.3,95.0,0.1,4792.65288,89825.0,1.1,1.1,0.92,17.0
Developing,58.9,413.0,43,7.38,123.753335,92,47.9,58,69.0,8.61,69.0,8.5,849.954224,51729345.36,6.6,8.0,0.638,12.8
Developing,54.3,32.0,47,4.73,64.24025208,125,14.6,86,94.0,6.58,86.0,2.0,422.6332374,13829177.0,1.0,9.6,0.325,4.7
Developed,77.2,113.0,0,10.0,235.3785281,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85,16.6
Developing,69.9,22.0,5,6.29,24.44473709,321,52.3,5,95.0,4.36,95.0,0.1,1286.56511,17289224.0,2.4,2.5,0.789,15.0
Developing,75.6,127.0,35,5.21,1033.039737,0,6.1,40,95.0,6.39,95.0,0.1,8959.581416,117318941.0,1.6,1.6,0.739,12.5
Developing,62.2,241.0,2,0.12,59.6596497,3,22.1,2,85.0,6.1,83.0,0.2,829.7586885,76569.0,7.0,6.8,0.479,10.6
Developing,66.3,218.0,1,7.32,493.3279293,0,4.9,1,93.0,7.46,93.0,0.8,2576.124957,746314.0,5.6,5.4,0.618,10.7
Developed,82.0,69.0,3,7.99,6799.664423,0,24.4,4,95.0,8.18,98.0,0.1,37217.64873,127773.0,1.7,1.5,0.87,14.9
Developing,78.0,14.0,41,1.49,256.4341746,30509,54.3,50,88.0,5.16,88.0,0.1,3119.63716,64191474.0,5.2,5.1,0.653,11.1
Developing,58.7,254.0,25,1.33,94.25737917,392,23.0,39,77.0,4.95,76.0,1.4,757.695974,9199259.0,7.8,7.6,0.451,9.5
Developing,68.1,252.0,1,11.01,45.65007798,1,56.7,1,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713,14.4
Developed,76.6,11.0,1,11.89,167.3280168,45,5.1,1,96.0,9.14,96.0,0.1,1152.39681,1289898.0,0.8,0.6,0.777,15.5
Developing,59.8,37.0,2,9.29,183.6980778,5129,28.7,3,44.0,3.23,45.0,10.1,3976.14887,1262259.0,7.8,7.7,0.633,12.3
Developing,59.9,314.0,11,0.58,158.001946,1385,4.4,15,59.0,8.39,62.0,1.5,637.3616215,6161517.0,1.5,1.4,0.439,7.6
Developed,76.0,229.0,0,12.7,116.504961,1,58.7,0,94.0,6.2,94.0,0.1,924.642548,326999.0,3.0,3.0,0.807,16.4
Developing,67.8,235.0,7,6.64,808.243302,0,48.5,8,99.0,4.13,98.0,0.1,7165.2775,169271.0,2.3,2.5,0.758,14.6
Developed,73.1,158.0,2,10.4,14.96373588,8,56.3,3,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4
Developing,74.9,13.0,3,1.3,585.8776761,48,58.3,3,97.0,7.18,97.0,0.1,4137.55421,1886668.0,6.4,6.3,0.717,14.6
Developing,75.1,113.0,21,0.66,555.9260834,18,56.1,24,95.0,6.14,95.0,0.1,5564.82566,37565847.0,5.9,5.8,0.732,14.4
Developing,69.4,24.0,15,2.45,249.3262948,0,42.4,19,84.0,6.88,84.0,0.4,1753.349471,125478.0,1.4,1.4,0.56,9.0
Developing,77.3,121.0,1,6.9,119.2124275,4,54.9,1,91.0,7.5,87.0,0.1,927.723171,377782.0,2.0,1.9,0.758,12.9
Developed,86.0,65.0,1,9.23,96.8585885,15,58.6,1,97.0,1.29,97.0,0.1,519.349,1653388.0,1.0,0.9,0.906,16.9
Developing,57.0,431.0,3,4.94,459.1572399,3,28.7,4,74.0,7.2,86.0,19.2,3881.29535,255734.0,12.6,12.6,0.57,11.4
Developing,75.2,123.0,1,6.48,421.4804282,0,55.7,1,94.0,7.46,94.0,0.1,6281.37747,332713.0,1.8,1.7,0.742,14.2
Developing,74.6,116.0,0,3.64,165.6168642,43,47.6,0,87.0,7.9,85.0,0.1,1461.7552,376676.0,3.3,3.2,0.0,0.0
Developing,71.2,141.0,0,0.85,457.9731742,0,49.9,0,65.0,3.85,65.0,0.1,3275.91684,241871.0,1.5,1.4,0.591,10.8
Developing,53.1,334.0,3,5.07,197.7839552,1339,18.7,4,43.0,1.78,35.0,2.3,2283.87939,639762.0,1.6,1.4,0.527,8.0
Developing,64.0,271.0,2,1.31,56.05686428,18,4.5,2,98.0,6.18,98.0,0.1,646.561295,2469286.0,2.4,2.5,0.609,10.5
Developing,69.6,169.0,0,0.85,334.1673373,0,44.1,0,67.0,4.12,69.0,0.1,1787.94723,24143.0,1.6,1.5,0.0,10.7
Developing,69.4,195.0,0,0.01,431.4854874,0,6.2,0,99.0,4.16,99.0,0.1,4546.73854,873596.0,4.0,3.7,0.714,14.9
Developing,74.2,134.0,12,4.22,448.7670462,0,49.5,15,94.0,4.47,94.0,0.4,3171.49856,27949944.0,1.2,1.2,0.693,13.0
Developing,71.5,174.0,0,4.08,407.779262,777,26.9,0,99.0,4.15,99.0,0.1,4623.347642,121337.0,7.9,7.8,0.687,12.6
Developing,66.9,163.0,2,0.1,38.58376645,50,15.5,3,72.0,0.92,72.0,0.1,849.8626972,119591.0,11.5,11.5,0.599,12.4
Developing,75.1,137.0,7,3.87,282.1440066,0,5.0,8,91.0,5.58,94.0,0.1,4255.56571,14691275.0,1.3,1.2,0.702,13.1
Developing,69.6,181.0,0,7.24,69.63051047,0,45.0,0,97.0,4.76,96.0,0.6,4324.876427,29847.0,3.5,3.5,0.7,12.8
Developing,57.6,393.0,2,0.01,708.9556648,0,31.2,3,98.0,9.66,98.0,9.8,3598.75972,1271456.0,4.5,4.6,0.539,11.4
Developing,75.0,138.0,1,3.55,396.6270975,0,5.5,1,94.0,5.3,94.0,0.5,4682.728424,281721.0,1.8,1.7,0.721,12.7
Developing,68.3,183.0,20,2.73,119.4571154,117,4.7,23,99.0,5.34,99.0,0.2,1377.8214,285624.0,3.0,3.1,0.657,11.9
Developing,74.5,98.0,1,1.67,69.13924862,24,62.5,1,75.0,8.7,81.0,0.1,712.775759,411147.0,4.7,4.7,0.74,13.1
Developing,78.9,93.0,1,4.2,150.8891479,0,52.4,1,89.0,8.37,89.0,0.1,612.623418,4369469.0,1.9,1.9,0.734,12.8
Developing,57.4,39.0,42,1.49,25.55981288,13476,2.1,64,81.0,3.56,79.0,3.5,273.6596668,1942165.0,9.0,9.0,0.485,8.0
Developing,76.2,91.0,1,5.28,41.82275719,10,54.3,1,99.0,5.34,99.0,0.1,494.358832,291321.0,1.4,1.5,0.725,12.5
Developing,66.0,259.0,2,0.16,9.087638194,0,2.1,2,75.0,4.93,75.0,0.1,72.759313,64162.0,7.3,7.2,0.459,10.0
Developing,74.3,13.0,3,0.51,9.23002632,1569,36.3,4,96.0,3.89,96.0,0.1,145.1262,28635128.0,8.0,7.8,0.774,13.0
Developing,78.9,76.0,1,2.53,199.9341033,36,58.3,1,93.0,7.13,93.0,0.1,2152.1432,6289.0,1.1,1.1,0.845,15.2
Developing,56.5,273.0,54,0.6,9.585584394,1719,2.7,91,77.0,6.35,73.0,1.5,78.377632,157585.0,8.8,8.5,0.396,7.3
Developing,71.9,165.0,3,6.2,20.60083027,0,42.0,4,92.0,5.78,92.0,0.2,148.527976,57374.0,2.3,2.2,0.639,12.1
Developing,76.0,198.0,12,2.14,445.4423371,0,46.5,15,92.0,6.79,92.0,0.4,2635.753474,1431628.0,1.3,1.3,0.596,10.4
Developing,73.0,17.0,0,0.01,151.1045552,0,36.2,0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2
Developing,69.2,154.0,6,0.85,105.6337264,222,45.3,7,8.0,6.17,78.0,0.1,2473.85776,848455.0,2.9,2.9,0.682,10.7
Developing,76.4,124.0,1,6.16,76.2508038,0,51.9,2,84.0,6.31,85.0,0.2,668.8667,345387.0,2.1,2.0,0.743,12.9
Developing,73.0,152.0,0,3.81,150.7434862,0,22.1,0,91.0,5.19,9.0,0.8,1268.884564,443716.0,9.4,9.3,0.562,11.0
Developed,78.2,75.0,0,5.73,1552.740429,7,63.4,0,95.0,7.86,95.0,0.1,11843.9392,395969.0,0.7,0.7,0.786,13.8
Developing,59.5,272.0,1,0.09,35.02948624,0,17.3,2,7.0,3.56,7.0,0.1,375.8528566,542357.0,7.9,7.9,0.0,8.2
Developing,75.0,175.0,0,3.43,199.4118322,0,66.5,0,83.0,5.16,85.0,0.1,1555.47451,175566.0,0.2,0.2,0.645,12.0
Developing,51.1,527.0,4,2.71,154.8705998,2488,29.7,6,92.0,1.87,93.0,13.4,1173.26212,24551.0,7.2,7.0,0.464,10.9
